,authorID,authorName,authorAffiliation
1417,34269118,Haoyu Wang,N/A
1418,1682479,William Yang Wang,N/A
1419,118030163,Aditya Pingle,N/A
1420,2482027,Aritran Piplai,N/A
1421,2052617339,James Holt,N/A
1422,40098296,Richard Zak,N/A
1423,2056783,Tarcísio Souza Costa,N/A
1424,87344858,Simon Gottschalk,N/A
1425,49640256,Jie Zhou,N/A
1426,48574888,Xin Lv,N/A
1427,2154170623,Cheng Yang,N/A
1428,8549842,Juan-Zi Li,N/A
1429,3471001,Congcong Ge,N/A
1430,1409828392,Yunjun Gao,N/A
1431,1665528728,H. Weng,N/A
1432,2144016172,Chong Zhang,N/A
1433,1934246,Xiaoye Miao,N/A
1434,40116832,Baihua Zheng,N/A
1435,1398926410,D. Garijo,N/A
1436,34258886,Maximiliano Osorio,N/A
1437,2512264,Filip Ilievski,N/A
1438,2628881,Pedro A. Szekely,N/A
1439,2119454564,Bin Zhang,N/A
1440,2155454846,Xiangru Zhu,N/A
1441,115419489,Zhixu Li,N/A
1442,2155378520,Xiaodan Wang,N/A
1443,2115902980,Xueyao Jiang,N/A
1444,144072508,Penglei Sun,N/A
1445,1677643972,N. Yuan,N/A
1446,1869895,Tommaso Soru,N/A
1447,2878866,Stefano Ruberto,N/A
1448,2705621,Diego Moussallem,N/A
1449,2522516,Edgard Marx,N/A
1450,145538480,Diego Esteves,N/A
1451,1849728,V. Vijay,N/A
1452,27161117,Abhinav Ganesh,N/A
1453,39278465,Hanlin Tang,N/A
1454,1994518,Arjun K. Bansal,N/A
1455,35464282,Debanjan Chaudhuri,N/A
1456,2059476074,Simon Jordan,N/A
1457,2069254138,Enrique Iglesias,N/A
1458,51879080,S. Jozashoori,N/A
1459,1404333852,David Chaves-Fraga,N/A
1460,2553511,D. Collarana,N/A
1461,2065508101,Lin Qiao,N/A
1462,134233854,Jianhao Yan,N/A
1463,33427918,Fandong Meng,N/A
1464,47087335,Zhendong Yang,N/A
1465,75149386,Sharmishtha Dutta,N/A
1466,35610412,Nidhi Rastogi,N/A
1467,2048087841,Destin Yee,N/A
1468,2048053381,Chuqiao Gu,N/A
1469,2117131713,Qicheng Ma,N/A
1470,38402495,Markus Schröder,N/A
1471,1959096,Christian Jilek,N/A
1472,2071228977,M. Schulze,N/A
1473,145279674,A. Dengel,N/A
1474,2108266952,Mosha Chen,N/A
1475,39986827,Chao-Lin Liu,N/A
1476,1391189766,Liping Liu,N/A
1477,2121570491,Dongdong Li,N/A
1478,2157338362,Wei Li,N/A
1479,30593245,Xiao Luo,N/A
1480,2091076497,Ji Qi,N/A
1481,,Qiao Jin,N/A
1482,2106771029,Golsa Heidari,N/A
1483,2104382183,Ahmad Ramadan,N/A
1484,2840330,Xiao Chang,N/A
1485,2003646352,Boshko Koloski,N/A
1486,2046743031,Timen Stepisnik Perdih,N/A
1487,2133499687,Marko Robnik-Sikonja,N/A
1488,1491181728,S. Pollak,N/A
1489,7746943,Blaž Škrlj,N/A
1490,3367165,Mubin Ul Haque,N/A
1491,92865866,M. M. Kholoosi,N/A
1492,2142773270,M. A. Babar,N/A
1493,2146571347,Guilong Li,N/A
1494,3430285,Yixian Chen,N/A
1495,2218290308,Jun Xie,N/A
1496,2114097925,Qinghai Lin,N/A
1497,7686531,Zhaocheng He,N/A
1498,123907239,Ioannis Dikeoulias,N/A
1499,28958635,Saadullah Amin,N/A
1500,143792905,G. Neumann,N/A
1501,1491131573,Elwin Huaman,N/A
1502,1766239,D. Fensel,N/A
1503,2118158068,Yichi Zhang,N/A
1504,2143840223,Rui Luo,N/A
1505,1943374,Fei-Tsung Liu,N/A
1506,2087629101,Wen-yao Liang,N/A
1507,48378626,Yuhong Zhang,N/A
1508,3242963,Chenyang Bu,N/A
1509,2125418128,Xuegang Hu,N/A
1510,1628250729,Yuchen Ma,N/A
1511,2145265310,Yanbei Chen,N/A
1512,2893664,Zeynep Akata,N/A
1513,73777508,A. Gogineni,N/A
1514,2056067669,Ting Jia,N/A
1515,2146309957,Chong Wang,N/A
1516,35742927,Zixin Shu,N/A
1517,2083006949,Elan Markowitz,N/A
1518,2112347577,Ziyan Jiang,N/A
1519,145338224,F. Yang,N/A
1520,2117800368,Xing Fan,N/A
1521,2110558005,Tony Chen,N/A
1522,1719898,G. V. Steeg,N/A
1523,143728483,A. Galstyan,N/A
1524,2219035557,Zhiguang Fan,N/A
1525,2244256897,Yuedong Yang,N/A
1526,2256446480,Mingyuan Xu,N/A
1527,2256307204,Hongming Chen,N/A
1528,69905811,Tiroshan Madushanka,N/A
1529,144419174,Omar Alonso,N/A
1530,2613881,Vasileios Kandylas,N/A
1531,32545585,S. Tremblay,N/A
1532,2778637,Alireza Zareian,N/A
1533,35862299,Svebor Karaman,N/A
1534,9546964,Shih-Fu Chang,N/A
1535,2462726,R. Catherine,N/A
1536,2406799,Kathryn Mazaitis,N/A
1537,1716325,M. Eskénazi,N/A
1538,50056360,William W. Cohen,N/A
1539,19179135,Prithviraj Ammanabrolu,N/A
1540,2757194,Mark O. Riedl,N/A
1541,2110329181,Yimin Zhou,N/A
1542,1474741004,Yiwei Sun,N/A
1543,145513516,Vasant G Honavar,N/A
1544,49655169,Rabia Azzi,N/A
1545,1694291,G. Diallo,N/A
1546,2853993,D. Filipiak,N/A
1547,1773450,A. Fensel,N/A
1548,2263442,A. Filipowska,N/A
1549,2296717634,Umutcan Serles,N/A
1550,,Elias Kärle,N/A
1551,2296716294,Richard Hunkel,N/A
1552,2296716518,Dieter Fensel,N/A
1553,13223878,Zhanlin Sun,N/A
1554,2119999,Guanying Wang,N/A
1555,153699107,Mengfan Liu,N/A
1556,2051349636,Pengyang Shao,N/A
1557,2119017233,Kun Zhang,N/A
1558,2599096,Martin Ringsquandl,N/A
1559,1697928,E. Kharlamov,N/A
1560,144075663,D. Stepanova,N/A
1561,1748185,S. Lamparter,N/A
1562,2568343,R. Lepratti,N/A
1563,145655431,Ian Horrocks,N/A
1564,1782292,Peer Kröger,N/A
1565,51516103,Ghodai M. Abdelrahman,N/A
1566,2117944850,Qing Wang,N/A
1567,2109350356,Tong Yang,N/A
1568,2143645708,Yifei Wang,N/A
1569,1890048,Long Sha,N/A
1570,2065305452,Janine Engelbrecht,N/A
1571,145595134,Pengyu Hong,N/A
1572,2111297694,Zhiwei Hu,N/A
1573,2218767257,V'ictor Guti'errez-Basulto,N/A
1574,2164103794,Zhiliang Xiang,N/A
1575,2160218813,Ru Li,N/A
1576,2189374700,Xinyan Guan,N/A
1577,49420585,Yanjiang Liu,N/A
1578,2116455765,Hongyu Lin,N/A
1579,1831434,Yaojie Lu,N/A
1580,2046814249,Ben He,N/A
1581,2118233348,Xianpei Han,N/A
1582,2110832778,Le Sun,N/A
1583,3450545,Shreyas Verma,N/A
1584,2277245014,Manoj Parmar,N/A
1585,2277246311,Palash Choudhary,N/A
1586,80791592,Sanchita Porwal,N/A
1587,2273826353,Yanbin Wei,N/A
1588,2274015208,Qiushi Huang,N/A
1589,2243335442,James T. Kwok,N/A
1590,2271367050,Silan Hu,N/A
1591,2271206425,Xiaoning Wang,N/A
1592,2149498192,Pengcheng Jiang,N/A
1593,2283520647,Lang Cao,N/A
1594,2273321244,Cao Xiao,N/A
1595,2303385525,Parminder Bhatia,N/A
1596,2249887353,Jimeng Sun,N/A
1597,1751591,G. Weikum,N/A
1598,46514930,Luna Dong,N/A
1599,2499758,Simon Razniewski,N/A
1600,1679784,Fabian M. Suchanek,N/A
1601,39744108,Somak Aditya,N/A
1602,144652422,Atanu R. Sinha,N/A
1603,2140021277,Yujie Lu,N/A
1604,51152981,Siqi Ouyang,N/A
1605,2075361199,Kairui Zhou,N/A
1606,50118263,Yike Wu,N/A
1607,2065970582,Sheng Bi,N/A
1608,1730054,G. Qi,N/A
1609,143702207,J. Ren,N/A
1610,143817316,Anhuan Xie,N/A
1611,2243575849,Wei Song,N/A
1612,2118461324,Yue Wang,N/A
1613,2261362880,Rohith T. Mittakola,N/A
1614,2261362170,Thomas Hassan,N/A
1615,2680278,Baoxu Shi,N/A
1616,1714166,Tim Weninger,N/A
1617,48185960,Qiaoying Huang,N/A
1618,2139823267,Xiaobing Yu,N/A
1619,2040831916,Mike Stahr,N/A
1620,70637888,Han Chen,N/A
1621,48816463,R. Yan,N/A
1622,2073437,Pancheng Wang,N/A
1623,2145340498,Shasha Li,N/A
1624,2116489,Kunyuan Pang,N/A
1625,50670961,Liangliang He,N/A
1626,2108821455,Dong Li,N/A
1627,1762106,Jintao Tang,N/A
1628,38972135,Ting Wang,N/A
1629,1490529404,Armita Khajeh Nassiri,N/A
1630,1718164,Nathalie Pernelle,N/A
1631,7291776,Fatiha Saïs,N/A
1632,2857970,Gianluca Quercini,N/A
1633,2402716,Colin Raffel,N/A
1634,1846258,Noam M. Shazeer,N/A
1635,145625142,Adam Roberts,N/A
1636,3844009,Katherine Lee,N/A
1637,46617804,Sharan Narang,N/A
1638,1380243217,Michael Matena,N/A
1639,2389316,Yanqi Zhou,N/A
1640,35025299,Peter J. Liu,N/A
1641,2261737666,Kun Qian,N/A
1642,2261740020,Anton Belyi,N/A
1643,2261869967,Fei Wu,N/A
1644,2261739744,Samira Khorshidi,N/A
1645,1902199,Azadeh Nikfarjam,N/A
1646,2274930671,Rahul Khot,N/A
1647,2261737773,Yisi Sang,N/A
1648,2274942692,Katherine Luna,N/A
1649,2274937033,Xianqi Chu,N/A
1650,2275050999,Eric Choi,N/A
1651,10766676,Yash Govind,N/A
1652,2274942694,Chloe Seivwright,N/A
1653,2274931010,Yiwen Sun,N/A
1654,2265974380,Ahmed Fakhry,N/A
1655,2243336634,Theo Rekatsinas,N/A
1656,2243335549,Ihab Ilyas,N/A
1657,2274957519,Xiaoguang Qi,N/A
1658,2303257436,Martin Bockling,N/A
1659,3291630,Sarah Detzler,N/A
1660,33383055,Zhouchen Lin,N/A
1661,1703952,Zhanxing Zhu,N/A
1662,144812586,Meng Jiang,N/A
1663,2115223760,Lei Zheng,N/A
1664,1998993264,Ziming Shen,N/A
1665,3439818,Inga Jatzkowski,N/A
1666,35403066,Till Menzel,N/A
1667,50363217,M. Maurer,N/A
1668,2155095947,Jiwoong Park,N/A
1669,2115678107,Jisu Jeong,N/A
1670,2188857825,Kyungmin Kim,N/A
1671,2189021721,Jin Young Choi,N/A
1672,2237075142,Jun Wang,N/A
1673,2131133148,Lixing Zhu,N/A
1674,145901092,A. Bhalerao,N/A
1675,2237125679,Yulan He,N/A
1676,2026324025,Chris Florez,N/A
1677,2056807106,Jonathan Higgins,N/A
1678,2112387970,Kyle Huang,N/A
1679,40410374,T. Keller,N/A
1680,2147377602,Dawei Shen,N/A
1681,1722023,Anastasia Dimou,N/A
1682,50816334,Deming Ye,N/A
1683,2427350,Yankai Lin,N/A
1684,49047064,Zhenghao Liu,N/A
1685,145242558,T. Lai,N/A
1686,1736467,ChengXiang Zhai,N/A
1687,2536742,Quan Hung Tran,N/A
1688,51110626,Peru Bhardwaj,N/A
1689,2275198367,Zhangchi Qiu,N/A
1690,2275575047,Ye Tao,N/A
1691,2243282363,Alan Wee-Chung Liew,N/A
1692,2171902940,Junnan Dong,N/A
1693,2172162773,Qinggang Zhang,N/A
1694,1962337917,Huachi Zhou,N/A
1695,1759658,D. Zha,N/A
1696,2284768151,Pai Zheng,N/A
1697,2171663135,Xiao Huang,N/A
1698,153179218,Stavroglou Stavros,N/A
1699,15252767,Antoniou Ioannis,N/A
1700,3360722,Ruobing Xie,N/A
1701,7788583,Jingfeng Yang,N/A
1702,2152738036,Chao Zhang,N/A
1703,1730531,T. Abdelzaher,N/A
1704,48576745,Yusheng Su,N/A
1705,2621696,Zhengyan Zhang,N/A
1706,2209965245,Peng Li,N/A
1707,2145484826,Qiao Liu,N/A
1708,2144319552,Rui Wan,N/A
1709,2143390627,Xiaohui Yang,N/A
1710,2111107493,Yifu Zeng,N/A
1711,2111127164,Haibin Zhang,N/A
1712,2564824,Georg Buchgeher,N/A
1713,121574699,David Gabauer,N/A
1714,1402936354,J. Martinez-Gil,N/A
1715,2735758,Lisa Ehrlinger,N/A
1716,2115669924,Jianyu Cai,N/A
1717,1699819,Yongdong Zhang,N/A
1718,1868351,A. Constantinou,N/A
1719,1685349,N. Fenton,N/A
1720,145358005,M. Neil,N/A
1721,2066393545,Majid Ramezani,N/A
1722,1406429247,M. Feizi-Derakhshi,N/A
1723,31753025,M. Balafar,N/A
1724,2007922846,H. Khorashadizadeh,N/A
1725,2689774,Nandana Mihindukulasooriya,N/A
1726,148152134,S. Tiwari,N/A
1727,2378835,Jinghua Groppe,N/A
1728,145267753,Sven Groppe,N/A
1729,2242571678,Yuan An,N/A
1730,2057251522,Jane Greenberg,N/A
1731,1962327739,Alexander Kalinowski,N/A
1732,2132106299,Xintong Zhao,N/A
1733,2148966141,Xiaohua Hu,N/A
1734,1398998464,F. Uribe-Romo,N/A
1735,2175648409,Kyle Langlois,N/A
1736,2175649189,Jacob Furst,N/A
1737,2175649185,Diego A. G'omez-Gualdr'on,N/A
1738,2258943593,Armando D. Diaz Gonzalez,N/A
1739,78044132,K. Hughes,N/A
1740,51019838,Songhui Yue,N/A
1741,2731998,S. Hayes,N/A
1742,2135326644,Yunqing Li,N/A
1743,2174853,T. Callahan,N/A
1744,1410832522,Harrison Pielke-Lombardo,N/A
1745,1389536565,Ignacio J. Tripodi,N/A
1746,145720231,L. Hunter,N/A
1747,2231289043,Zhuang Xiang,N/A
1748,1643861504,Xin Shao,N/A
1749,1423719712,Zijun Yao,N/A
1750,10673612,Kaisheng Zeng,N/A
1751,2107983722,Jiajie Zhang,N/A
1752,2055765060,Lei Hou,N/A
1753,2133353675,Juanzi Li,N/A
1754,2151302471,Guangtong Li,N/A
1755,2057814946,Biao Gong,N/A
1756,47907087,Xiaohui Xie,N/A
1757,2150670533,Yutong Feng,N/A
1758,2075456784,Yiliang Lv,N/A
1759,2117687899,Yujun Shen,N/A
1760,1678783,Deli Zhao,N/A
1761,2057947708,Cheng Deng,N/A
1762,2111184548,Jiaxin Ding,N/A
1763,1922573,Luoyi Fu,N/A
1764,2107937507,Xinbing Wang,N/A
1765,2111168706,Cheng Zhou,N/A
1766,37455401,Sajjadur Rahman,N/A
1767,2282535504,Frederick Choi,N/A
1768,2143468335,H. Kim,N/A
1769,2188417102,Dan Zhang,N/A
1770,2265753807,Estevam R. Hruschka,N/A
1771,2290021738,Kinshuk Vasisht,N/A
1772,2275184384,Vikas Kumar,N/A
1773,2372049,Caroline Barrière,N/A
1774,2822470,F. Popowich,N/A
1775,2115793087,Yaqing Wang,N/A
1776,2988239,Fenglong Ma,N/A
1777,1380616323,Jeff Da,N/A
1778,2120192839,Tim Schopf,N/A
1779,2267795259,Nektarios Machner,N/A
1780,2243005966,Florian Matthes,N/A
1781,31924645,Somnath Basu Roy Chowdhury,N/A
1782,2211055767,Jiaxin Deng,N/A
1783,2065250370,Dong Shen,N/A
1784,2141480498,Xiangyu Wu,N/A
1785,2000283476,Ximan Liu,N/A
1786,3182192,Gaofeng Meng,N/A
1787,47829900,Fan Yang,N/A
1788,2143205088,Size Li,N/A
1789,2884436,Ruiji Fu,N/A
1790,2223168343,Yao Xu,N/A
1791,1954845,Shizhu He,N/A
1792,2297926507,Jiabei Chen,N/A
1793,2293668555,Kang Liu,N/A
1794,2257315249,Jun Zhao,N/A
1795,46746040,Shuang Song,N/A
1796,49543466,Xu Liu,N/A
1797,46245288,Qinzhe Wu,N/A
1798,1741519,A. Gerstlauer,N/A
1799,12313761,Tao Li,N/A
1800,1703238,L. John,N/A
1801,2115512664,Peiyan Zhang,N/A
1802,2109341751,Yuchen Yan,N/A
1803,2869810,Chaozhuo Li,N/A
1804,3210262,Senzhang Wang,N/A
1805,2110972816,Xing Xie,N/A
1806,2072633489,Guojie Song,N/A
1807,2118021616,Sunghun Kim,N/A
1808,2283895736,Xiaoxin He,N/A
1809,2283901770,Yifei Sun,N/A
1810,81634721,T. Laurent,N/A
1811,2265899558,Yann LeCun,N/A
1812,2279831845,Xavier Bresson,N/A
1813,2258715976,Bryan Hooi,N/A
1814,2297848659,Wenbo Shang,N/A
1815,2298024639,Xin Huang,N/A
1816,1729762,Maximilian Nickel,N/A
1817,1702318,K. Murphy,N/A
1818,1718798,E. Gabrilovich,N/A
1819,2174964,Jiuxiang Gu,N/A
1820,145527707,Zhe L. Lin,N/A
1821,1688642,Jianfei Cai,N/A
1822,2059515,Mingyang Ling,N/A
1823,32306415,Sebastian Bischoff,N/A
1824,2427076,Tianfan Fu,N/A
1825,2278660883,Sijia Wei,N/A
1826,2279568723,Wenwen Zhang,N/A
1827,2278583923,Qisong Li,N/A
1828,2279730571,Jiang Zhao,N/A
1829,2293659661,Yinwei Wu,N/A
1830,3424708,Islam Akef Ebeid,N/A
1831,2114798575,Majdi Hassan,N/A
1832,51260528,Tingyi Wanyan,N/A
1833,2065573714,Jack Roper,N/A
1834,32943685,Abhik Seal,N/A
1835,2111235844,Ying Ding,N/A
1836,2024445866,K. Liang,N/A
1837,2516087,Sihang Zhou,N/A
1838,2119034129,Yue Liu,N/A
1839,13325191,Lingyuan Meng,N/A
1840,2152969291,Meng Liu,N/A
1841,2130021053,Xinwang Liu,N/A
1842,2283844550,Stefan Dernbach,N/A
1843,2283844552,Alejandro Zuniga,N/A
1844,2283848833,Michael Henry,N/A
1845,2300370299,Ruiting Dai,N/A
1846,2302367752,Yuqiao Tan,N/A
1847,2219977096,Lisi Mo,N/A
1848,2300826087,Shuang Liang,N/A
1849,2300369483,Guohao Huo,N/A
1850,2300369665,Jiayi Luo,N/A
1851,2300756184,Yao Cheng,N/A
1852,48720926,S. Nasar,N/A
1853,3105779,Steffen Thoma,N/A
1854,32630778,Fabian Both,N/A
1855,1403432120,D. Summers-Stay,N/A
1856,1765674,Tianshui Chen,N/A
1857,1737218,Liang Lin,N/A
1858,2108279486,Riquan Chen,N/A
1859,2149122178,Yang Wu,N/A
1860,144361019,Xiaonan Luo,N/A
1861,2173288776,Jiajun Tong,N/A
1862,2128702149,Zhixi Wang,N/A
1863,51115491,Xiaobin Rui,N/A
1864,12892739,Likang Wu,N/A
1865,2118214458,Zhi Li,N/A
1866,2869628,Hongke Zhao,N/A
1867,2108271257,Zhe-Feng Wang,N/A
1868,2422046,Baoxing Huai,N/A
1869,2155892962,Ding Zou,N/A
1870,2302523498,Feida Zhu,N/A
1871,2279959241,Chuanyu Xu,N/A
1872,2290136769,Tao Zhang,N/A
1873,2064461546,Chengfu Huo,N/A
1874,1382578305,Linhao Luo,N/A
1875,3164974,Yixiang Fang,N/A
1876,2181732287,Moli Lu,N/A
1877,2149214446,Xin Cao,N/A
1878,2144524914,Xiaofeng Zhang,N/A
1879,2141268201,Wenjie Zhang,N/A
1880,8199702,Michael C. Kampffmeyer,N/A
1881,47559228,Yinbo Chen,N/A
1882,40250403,Xiaodan Liang,N/A
1883,2144221142,Hao Wang,N/A
1884,2145064657,Yujia Zhang,N/A
1885,143977260,E. Xing,N/A
1886,2116491587,Zheng Gao,N/A
1887,47903245,Gang Fu,N/A
1888,16318808,Chunping Ouyang,N/A
1889,3727644,Satoshi Tsutsui,N/A
1890,1713802,Xiaozhong Liu,N/A
1891,2227874,Jeremy J. Yang,N/A
1892,2064507676,Christopher R Gessner,N/A
1893,2065070331,Brian Foote,N/A
1894,144688641,D. Wild,N/A
1895,2087411538,Qi Yu,N/A
1896,2587068,M. Paradies,N/A
1897,2053142642,Michael Rudolf,N/A
1898,7337091,Wolfgang Lehner,N/A
1899,2282505948,Zheng Fang,N/A
1900,2253519659,Qingqing Long,N/A
1901,1783281,Daniel Khashabi,N/A
1902,144590225,D. Roth,N/A
1903,31187184,M. Y. Jaradeh,N/A
1904,3448507,K. Farfar,N/A
1905,73596405,Jennifer D'Souza,N/A
1906,1943994,G. Kismihók,N/A
1907,120434407,Minki Kang,N/A
1908,2187198233,Jin Myung Kwak,N/A
1909,35788904,Sung Ju Hwang,N/A
1910,50535588,Jiacheng Huang,N/A
1911,2144383422,Jing-Rong Lin,N/A
1912,1500399728,Xiaozhou Xu,N/A
1913,2109402489,Qijin Chen,N/A
1914,2205243904,Jianping Zhou,N/A
1915,2300244797,Junhao Li,N/A
1916,2204877536,Guanjie Zheng,N/A
1917,2259517016,Yunqiang Zhu,N/A
1918,2265597520,Yaoxian Song,N/A
1919,2266831020,Haoyu Liu,N/A
1920,2265654103,Xiaofang Zhou,N/A
1921,144270981,Angela Fan,N/A
1922,1794075,Claire Gardent,N/A
1923,2929661,Chloé Braud,N/A
1924,1713934,Antoine Bordes,N/A
1925,2135387606,Prakhar Gurawa,N/A
1926,1772443,Matthias Nickles,N/A
1927,2335853,Urszula Chajewska,N/A
1928,1442157164,H. Shrivastava,N/A
1929,31275801,Shantanu Jaiswal,N/A
1930,2193162022,Liu Yan,N/A
1931,40652583,Dongkyu Choi,N/A
1932,47296755,Kenneth Kwok,N/A
1933,18307037,Huaxiu Yao,N/A
1934,2112556840,Ying Wei,N/A
1935,1768190,Junzhou Huang,N/A
1936,2109640666,Z. Li,N/A
1937,2159188796,Jie Zhang,N/A
1938,2090407082,Pengfei Zhou,N/A
1939,47987144,Hongyan Wu,N/A
1940,2148363313,Yonghui Jia,N/A
1941,2463750,Wenliang Chen,N/A
1942,65774124,E. Niazmand,N/A
1943,3451795,Gezim Sejdiu,N/A
1944,2235966,D. Graux,N/A
1945,2152662727,Xingyue Huang,N/A
1946,2125685674,Miguel Romero,N/A
1947,49633004,I. Ceylan,N/A
1948,35106192,P. Barceló,N/A
1949,2109383573,Junxian Li,N/A
1950,2176397129,Bin Shi,N/A
1951,2289843668,Erfei Cui,N/A
1952,2261049334,Hua Wei,N/A
1953,2258708733,Qi Hu,N/A
1954,1720821940,Weifeng Jiang,N/A
1955,67081502,Qianren Mao,N/A
1956,2147260670,Lixin Fan,N/A
1957,34387678,Feiliang Ren,N/A
1958,36681034,Chenxu Zhao,N/A
1959,47778813,Zhichao Lin,N/A
1960,2057038026,Tian Xie,N/A
1961,1409907345,Mehdi Ali,N/A
1962,2362078,Hajira Jabeen,N/A
1963,35477117,Charles Tapley Hoyt,N/A
1964,2118082208,Yifeng Zhang,N/A
1965,1405907659,Ming Jiang,N/A
1966,153386875,Qi Zhao,N/A
1967,120896645,Chaofan CHEN,N/A
1968,2059713,Xiaoshan Yang,N/A
1969,145194969,Changsheng Xu,N/A
1970,145004602,Xuhui Huang,N/A
1971,2125040673,Zhe Ma,N/A
1972,3451645,Zaiqiao Meng,N/A
1973,144097210,Fangyu Liu,N/A
1974,2130849037,T. Clark,N/A
1975,2888926,Ehsan Shareghi,N/A
1976,50638196,Nigel Collier,N/A
1977,2052804171,Guanglin Niu,N/A
1978,2151287667,Bo Li,N/A
1979,3126972,Yongfei Zhang,N/A
1980,1796257902,Shi Pu,N/A
1981,2091768,Kelvin Guu,N/A
1982,2116337165,John Miller,N/A
1983,145419642,Percy Liang,N/A
1984,1679379,Bernhard Haslhofer,N/A
1985,1701529,Antoine Isaac,N/A
1986,50454734,Rainer Simon,N/A
1987,1387915630,IV RobertL.Logan,N/A
1988,22243769,Nelson F. Liu,N/A
1989,39139825,Matthew E. Peters,N/A
1990,40642935,Matt Gardner,N/A
1991,144171580,Sameer Singh,N/A
1992,39755829,Giovanna Castellano,N/A
1993,2106415990,Giovanni Sansaro,N/A
1994,2101805,G. Vessio,N/A
1995,2239100,Yuliang Wei,N/A
1996,49404447,Haotian Li,N/A
1997,20844901,Guodong Xin,N/A
1998,2118640406,Bailin Wang,N/A
1999,2049282656,Yuan‐Yuan An,N/A
2000,33088285,Scott J. Mcclellan,N/A
2001,1768320869,Fernando Fajardo-Rojas,N/A
2002,2175649309,Katherine Ardila,N/A
2003,46255707,Lei Li,N/A
2004,2144447989,Chao Wang,N/A
2005,2187928830,Joerg Deigmoeller,N/A
2006,20935897,Pengcheng An,N/A
2007,145203312,J. Eggert,N/A
2008,2203359700,Roi Cohen,N/A
2009,22245981,Mor Geva,N/A
2010,1750652,Jonathan Berant,N/A
2011,1786843,A. Globerson,N/A
2012,2110816708,Haodi Ma,N/A
2013,2115621078,Yuejie Wang,N/A
2014,2124122973,Jean-Francois Nies,N/A
2015,2067233878,Tatsuya Ide,N/A
2016,2257034811,Eiki Murata,N/A
2017,2257034233,Daisuke Kawahara,N/A
2018,2067035285,T. Yamazaki,N/A
2019,2257237732,Shengzhe Li,N/A
2020,2059019677,K. Shinzato,N/A
2021,2110062924,Toshinori Sato,N/A
2022,2266802637,Wenbin Guo,N/A
2023,2257074965,Zirui Chen,N/A
2024,2118545089,Yifu Gao,N/A
2025,47300931,Linbo Qiao,N/A
2026,150356963,Zhigang Kan,N/A
2027,2256993729,Zhihua Wen,N/A
2028,2129495284,Dongsheng Li,N/A
2029,2296797778,Xin Chen,N/A
2030,2296872265,Hang Zhang,N/A
2031,2109738608,Zhe Li,N/A
2032,2298276197,Jack Boylan,N/A
2033,2298271335,Shashank Mangla,N/A
2034,2298273211,Dominic Thorn,N/A
2035,23997890,D. Ghalandari,N/A
2036,3408672,Parsa Ghaffari,N/A
2037,2140238,Chris Hokamp,N/A
2038,2303259175,Candace Edwards,N/A
2039,2068333149,Yuanyuan Ran,N/A
2040,2114347428,Xin Cui,N/A
2041,2142450232,Liwei Wang,N/A
2042,47793019,Jiaqi Ma,N/A
2043,1743469,Qiaozhu Mei,N/A
2044,47629178,Mingchen Li,N/A
2045,2163096053,Jonathan Shihao Ji,N/A
2046,2279546360,Anette Frank,N/A
2047,2118204633,Yuan Li,N/A
2048,2749311,Zhiting Hu,N/A
2049,16956874,Sameh K. Mohamed,N/A
2050,2065281668,Kun Cao,N/A
2051,3198909,James P. Fairbanks,N/A
2052,145644823,Y. Gao,N/A
2053,144893963,Yifan Li,N/A
2054,2108443158,Yu Lin,N/A
2055,2108469098,Hang Gao,N/A
2056,145155297,L. Khan,N/A
2057,8495818,Tara Safavi,N/A
2058,2479152,Danai Koutra,N/A
2059,1811015,E. Meij,N/A
2060,2102859,Asan Agibetov,N/A
2061,3004898,M. Samwald,N/A
2062,2110811155,Ji Eun Kim,N/A
2063,152530947,Kevin Huang,N/A
2064,2072578366,T. A. Tran,N/A
2065,2112617939,Wan-Yi Lin,N/A
2066,1882948,M. Pirrung,N/A
2067,121917790,W. P. Smith,N/A
2068,143840196,Mathew Thomas,N/A
2069,145447998,Kuldeep Singh,N/A
2070,2115114,Ioanna Lytra,N/A
2071,41206105,Arun Sethupat Radhakrishna,N/A
2072,2956693,Saeedeh Shekarpour,N/A
2073,1697293,M. Guo,N/A
2074,69471796,Koki Kishimoto,N/A
2075,145245267,K. Hayashi,N/A
2076,69561987,Genki Akai,N/A
2077,3088835,M. Shimbo,N/A
2078,2065640988,Kazunori Komatani,N/A
2079,22209084,Nihal V. Nayak,N/A
2080,2870504,Stephen H. Bach,N/A
2081,72317126,Patricia B. Abels,N/A
2082,2066372379,Zahra Ahmadi,N/A
2083,20582218,Sophie Burkhardt,N/A
2084,36294183,Benjamin Schiller,N/A
2085,1730400,Iryna Gurevych,N/A
2086,145471897,S. Kramer,N/A
2087,2042053480,Federica Bologna,N/A
2088,1706739,A. Iorio,N/A
2089,2382525,S. Peroni,N/A
2090,1792524,Francesco Poggi,N/A
2091,2217019398,Kangzheng Liu,N/A
2092,2202570596,Dominic Flocco,N/A
2093,2131867483,Bryce Palmer-Toy,N/A
2094,39077217,Rui Wang,N/A
2095,2158110948,Hongyu Zhu,N/A
2096,51129341,Rishi Sonthalia,N/A
2097,2294563393,Junyuan Lin,N/A
2098,2141735343,Jiang Wang,N/A
2099,39601186,Ke-Thia Yao,N/A
2100,4874730,Xuanyu Zhang,N/A
2101,2149535351,Qing Yang,N/A
2102,2116458557,Dongliang Xu,N/A
